mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.18928893407185873,0.06820409881255983,0.017009496688842773,0.0038675837198364257,0.8,0.3,5,50,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 50, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.7530120481927711,0.9746987951807229,0.8237951807228916,0.8505020080321285,0.09245249019981053,102
0.17940704027811685,0.06921045169048605,0.022673845291137695,0.007281107515799028,0.8,0.3,5,50,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 50, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.7783132530120482,0.9746987951807229,0.8237951807228916,0.8589357429718877,0.08393634345781627,91
0.18770964940388998,0.016703671596654167,0.015483220418294271,0.003846095967771817,0.8,0.3,5,100,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.7530120481927711,0.9783132530120482,0.8418674698795181,0.8577309236947791,0.09266029390005247,94
0.17395830154418945,0.018824283558684395,0.012376944224039713,0.001050894328452068,0.8,0.3,5,100,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.7530120481927711,0.9734939759036144,0.8237951807228916,0.8501004016064257,0.09191316045076106,103
0.3129546642303467,0.0843984362138495,0.013885180155436197,0.0012999187363055313,0.8,0.3,5,200,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 200, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.7554216867469881,0.9807228915662651,0.8403614457831325,0.8588353413654618,0.09290181855681322,92
0.3349487781524658,0.07843175227661199,0.0463105042775472,0.023572866609552868,0.8,0.3,5,200,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 200, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.7542168674698796,0.9771084337349397,0.8057228915662651,0.8456827309236948,0.09528117739661077,106
0.12721983591715494,0.0190028343816854,0.013603528340657553,0.00047503058950737665,0.8,0.3,7,50,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 50, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.7530120481927711,0.9734939759036144,0.8614457831325302,0.8626506024096385,0.09001540165953176,87
0.16254448890686035,0.03743514513608361,0.05443716049194336,0.028739178609185855,0.8,0.3,7,50,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 50, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.7783132530120482,0.9771084337349398,0.8102409638554217,0.8552208835341366,0.08716756220211551,97
0.22855075200398764,0.11031528527097263,0.013836860656738281,0.0009917691527320685,0.8,0.3,7,100,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.7530120481927711,0.9759036144578312,0.8765060240963854,0.8684738955823293,0.09117217738752197,83
0.23078560829162598,0.1029078311975442,0.013914823532104492,0.0019492613800432964,0.8,0.3,7,100,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.7530120481927711,0.9771084337349398,0.783132530120482,0.8377510040160643,0.09930485309147076,107
0.3365391095479329,0.1385693922914913,0.019046703974405926,0.007203815349716961,0.8,0.3,7,200,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.7554216867469881,0.9819277108433735,0.8840361445783133,0.8737951807228916,0.09275380582849102,77
0.3386128743489583,0.14495035855052657,0.018036444981892902,0.005423464761529769,0.8,0.3,7,200,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.7542168674698796,0.9819277108433735,0.7771084337349398,0.8377510040160643,0.10237577202050889,107
0.19676979382832846,0.07546108382685553,0.01522048314412435,0.002184670965920461,1.0,0.01,3,50,35.57142857142857,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.9271084337349398,0.9710843373493976,0.9668674698795181,0.9550200803212853,0.019811452987021017,1
0.15950878461201987,0.021005598929444994,0.020026763280232746,0.009678857258314787,1.0,0.01,3,50,35.57142857142857,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.8644578313253012,0.9632530120481928,0.9683734939759037,0.9320281124497992,0.04782511196868423,34
0.4580670992533366,0.10867598458399706,0.029461065928141277,0.02275699723655704,1.0,0.01,3,100,35.57142857142857,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.925301204819277,0.9674698795180723,0.9698795180722891,0.9542168674698795,0.020470112349196264,3
0.5223001639048258,0.11155518559323041,0.034065802892049156,0.010923488319490842,1.0,0.01,3,100,35.57142857142857,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.8620481927710844,0.9644578313253012,0.9683734939759037,0.9316265060240964,0.04922526018112404,36
0.938815196355184,0.055688194667364785,0.017066796620686848,0.002252248608872934,1.0,0.01,3,200,35.57142857142857,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.9132530120481928,0.9674698795180723,0.9713855421686747,0.9507028112449799,0.02652921280912911,8
1.0145548184712727,0.22296165300211526,0.02636885643005371,0.01538155315155439,1.0,0.01,3,200,35.57142857142857,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.8608433734939759,0.9795180722891567,0.9623493975903614,0.9342369477911646,0.05236826907467274,31
0.3916521867116292,0.018414286330530848,0.027263641357421875,0.017840446995766115,1.0,0.01,5,50,35.57142857142857,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.9271084337349398,0.9674698795180723,0.9698795180722892,0.9548192771084337,0.019619203514978693,2
0.3162523905436198,0.022223375500822037,0.015023628870646158,0.0015396463453291192,1.0,0.01,5,50,35.57142857142857,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.8644578313253012,0.9656626506024096,0.9766566265060241,0.9355923694779117,0.05049956280458416,28
0.6652131080627441,0.13165386256925135,0.03350694974263509,0.014061636122857926,1.0,0.01,5,100,35.57142857142857,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.9259036144578313,0.963855421686747,0.9683734939759037,0.952710843373494,0.019045102360888255,4
